period,year,month,headline,pub_date,happiness_score,matched_words,total_words,coverage_ratio
Before,2007,2,Letters,2007-02-25T05:00:00+0000,5.9,1,1,1.0
Before,2007,2,A River Helps Harvick Flow,2007-02-21T05:00:00+0000,5.99,4,5,0.8
Before,2007,2,Takeover Battle Ends With Sale of Big Landlord,2007-02-08T05:00:00+0000,4.9,7,8,0.9
Before,2007,2,Child Safety Seats: A Compelling Need Now (1 Letter),2007-02-05T05:00:00+0000,5.85,7,8,0.9
Before,2007,2,7 Get Life Sentences in Bombings of Istanbul Synagogue and Office,2007-02-17T05:00:00+0000,5.64,8,10,0.8
Before,2007,2,Universal Near Deal With Video Site on Royalties,2007-02-12T05:00:00+0000,5.92,7,8,0.9
Before,2007,2,‘Get Out There and Vote’,2007-02-06T15:45:11+0000,5.33,5,5,1.0
Before,2007,2,High Anti-Whaling Drama on High Antarctic Seas,2007-02-09T14:03:56+0000,5.76,6,8,0.8
Before,2007,2,Protesters Oppose Plan to Expand American Base in Northern Italy,2007-02-18T05:00:00+0000,5.35,10,10,1.0
Before,2007,2,Party Pooped,2007-02-27T13:43:30+0000,7.58,1,2,0.5
Before,2007,2,"Washington for Kids, Without Nuance",2007-02-16T05:00:00+0000,5.54,4,5,0.8
Before,2007,2,Global Warming: No Question Now (5 Letters),2007-02-06T05:00:00+0000,5.31,6,6,1.0
Before,2007,2,Canada Is Set to Allow Expiration of 2 Broad Antiterrorism Laws,2007-02-15T05:00:00+0000,5.42,8,10,0.8
Before,2007,2,New CDs,2007-02-12T05:00:00+0000,6.49,2,2,1.0
Before,2007,2,Comparison Chart: Digital Cameras With Big Zoom Capabilities,2007-02-27T08:11:00+0000,5.88,6,8,0.8
Before,2007,2,Queens: Man Sentenced for Shooting Police Officer,2007-02-28T05:00:00+0000,4.79,7,7,1.0
Before,2007,2,Two Soccer Pioneers End Journey at the Hall of Fame,2007-02-28T05:00:00+0000,5.56,9,10,0.9
Before,2007,2,Hagel and McCain Spar Over Iraq War Policy,2007-02-04T05:00:00+0000,4.11,6,8,0.8
Before,2007,2,Wizards’ Butler Goes From Darkness to All-Star Spotlight,2007-02-18T05:00:00+0000,5.55,8,9,0.9
Before,2007,2,Imperial Tobacco Strikes Deal for Commonwealth,2007-02-08T12:10:32+0000,5.09,6,6,1.0
Before,2007,2,"Relics of the 19th Century, in a Sentimental Mood",2007-02-09T05:00:00+0000,5.42,8,9,0.9
Before,2007,2,Vilsack Withdraws From Presidential Race,2007-02-23T05:00:00+0000,5.63,3,5,0.6
Before,2007,2,"Yes, Son of Sam Slept Here",2007-02-15T05:00:00+0000,6.05,6,6,1.0
Before,2007,2,A Good Word for Hedge Fund Activism,2007-02-19T12:54:52+0000,5.85,5,7,0.7
Before,2007,2,"Mr. Cheney, Tear Down This Wall",2007-02-06T05:00:00+0000,4.41,5,6,0.8
Before,2007,2,"Elliott Baker, a Screenwriter and Novelist, Dies at 84",2007-02-21T05:00:00+0000,5.09,7,8,0.9
Before,2007,2,A Glimpse Back at the Latest in Medical Care,2007-02-13T05:00:00+0000,5.47,9,9,1.0
Before,2007,2,Blogtalk: 2010?!,2007-02-28T23:20:27+0000,,0,1,0.0
Before,2007,2,"Arts, Briefly",2007-02-15T05:00:00+0000,5.89,2,2,1.0
Before,2007,2,Embodying the Past and Future of an Old Form,2007-02-06T05:00:00+0000,5.08,8,9,0.9
Before,2007,2,Do They Still Want Their MTV?,2007-02-19T05:00:00+0000,5.5,6,6,1.0
Before,2007,2,Tighter Rules for Air Tours,2007-02-16T05:00:00+0000,5.64,5,5,1.0
Before,2007,2,Barclays Predicts Slower Growth at Investment Bank,2007-02-20T12:03:15+0000,5.81,4,7,0.6
Before,2007,2,The Hill: Taxes Hamper Budget Talks,2007-02-08T14:13:30+0000,4.91,5,6,0.8
Before,2007,2,"Amy Taykan, Brett Goffin",2007-02-11T05:00:00+0000,5.52,1,4,0.2
Before,2007,2,Christian Right Labors to Find ’08 Candidate,2007-02-25T05:00:00+0000,5.83,5,6,0.8
Before,2007,2,"The Staff Party: Red Bull, 6 Pigs, Barbie, Truffles and a Blowtorch",2007-02-07T05:00:00+0000,5.45,9,11,0.8
Before,2007,2,Florida to Shift Voting System With Paper Trail,2007-02-02T05:00:00+0000,5.74,8,8,1.0
Before,2007,2,U.S. Considers Broader Visa Plan for Iraqis,2007-02-15T05:00:00+0000,5.5,5,8,0.6
Before,2007,2,Treasury Bill Auctions Set for This Week,2007-02-19T05:00:00+0000,5.05,6,7,0.9
Before,2007,2,Pole Dancing in Book Club Country,2007-02-23T14:40:00+0000,6.24,6,6,1.0
Before,2007,2,Revolutionary Aesthetic,2007-02-11T09:34:00+0000,6.22,2,2,1.0
Before,2007,2,Indefinitely Grounded,2007-02-01T05:00:00+0000,,0,2,0.0
Before,2007,2,Correction: For the Record,2007-02-27T12:17:00+0000,5.11,4,4,1.0
Before,2007,2,Man Convicted in 2 Killings; U.S. to Pursue the Death Penalty,2007-02-02T05:00:00+0000,4.27,11,11,1.0
Before,2007,2,Playing and Winning Together in Louisiana’s Sabine Parish,2007-02-22T05:00:00+0000,6.1,8,9,0.9
Before,2007,2,"Quintets, With a Helping of Advocacy",2007-02-12T05:00:00+0000,5.83,5,6,0.8
Before,2007,2,When Regulation Met Politics (6 Letters),2007-02-01T05:00:00+0000,5.14,5,5,1.0
Before,2007,2,A Lisbon Suburb Turns Up the Chic,2007-02-18T05:00:00+0000,5.39,4,7,0.6
Before,2007,2,Australia Plans to Phase Out Incandescent Lights,2007-02-20T05:00:00+0000,5.6,6,7,0.9
Before,2007,2,Coca-Cola to Buy Fuze Beverage,2007-02-02T05:00:00+0000,5.63,2,6,0.3
Before,2007,2,From YouTube Guy to San Francisco’s ‘Most Eligible’,2007-02-13T20:46:44+0000,5.73,9,9,1.0
Before,2007,2,"Trading Skates for a Suit, Snow Finds a New Calling",2007-02-26T05:00:00+0000,5.78,9,10,0.9
Before,2007,2,Highways in Pennsylvania Remain Snarled,2007-02-16T05:00:00+0000,5.55,3,5,0.6
Before,2007,2,Children of Polarization,2007-02-04T05:00:00+0000,6.03,2,3,0.7
Before,2007,2,"In Pakistan, U.S. Defense Secretary Seeks Support to Counter Taliban",2007-02-13T05:00:00+0000,5.31,10,11,0.9
Before,2007,2,Israeli Leader Willing to Meet Again With Abbas,2007-02-21T05:00:00+0000,5.73,7,8,0.9
Before,2007,2,Up Front,2007-02-18T05:00:00+0000,5.86,2,2,1.0
Before,2007,2,"Bush Gaffes, Set to Music and Video",2007-02-26T05:00:00+0000,5.86,6,7,0.9
Before,2007,2,No Cutting Corners as Nascar Seeks a Clean Start,2007-02-18T05:00:00+0000,5.21,8,9,0.9
Before,2007,2,"U.S. Agency Violated Law in Seed Case, Judge Rules",2007-02-14T05:00:00+0000,4.92,10,10,1.0
Before,2007,2,"Online, All the Time (1 Letter)",2007-02-19T05:00:00+0000,5.92,5,5,1.0
Before,2007,2,The Security Challenge,2007-02-24T18:00:26+0000,5.62,3,3,1.0
Before,2007,2,"Patricia Ceglio, Bruce Johnson",2007-02-18T05:00:00+0000,5.35,3,4,0.8
Before,2007,2,The New Somalia: A Grimly Familiar Rerun ,2007-02-21T05:00:00+0000,5.87,4,7,0.6
Before,2007,2,Chastened Suozzi Taking a Mellower Tack,2007-02-04T05:00:00+0000,5.28,2,6,0.3
Before,2007,2,A Struggle to Survive,2007-02-24T20:16:06+0000,4.91,4,4,1.0
Before,2007,2,"Remaking the City's Image, With 50 Million Tourists in Mind",2007-02-27T05:00:00+0000,5.83,9,10,0.9
Before,2007,2,Day Two at the Dog Show,2007-02-14T17:46:00+0000,5.74,6,6,1.0
Before,2007,2,‘The Nurse Practitioner Will See You Now’,2007-02-04T05:00:00+0000,5.9,6,7,0.9
Before,2007,2,"A Change in Ownership, but Not in Leadership",2007-02-06T05:00:00+0000,5.35,8,8,1.0
Before,2007,2,Draft Law on Oil Money Moves to Iraqi Cabinet,2007-02-19T05:00:00+0000,5.33,9,9,1.0
Before,2007,2,Labor Shortage Pushes Mining Companies to Recruit and Pay More,2007-02-27T05:00:00+0000,5.15,7,10,0.7
Before,2007,2,Immigrant Game at N.Y.U. Draws Protesters,2007-02-23T05:00:00+0000,5.23,7,8,0.9
Before,2007,2,Correction: This Hammer for Hire,2007-02-18T14:17:00+0000,5.14,5,5,1.0
Before,2007,2,Behind the Scenes With Oscar de la Renta,2007-02-06T20:47:48+0000,5.28,7,8,0.9
Before,2007,2,Corrections: For the Record,2007-02-10T05:00:00+0000,5.33,3,4,0.8
Before,2007,2,I.B.M. Reports a Speed Record for a Type of Computer Memory,2007-02-14T05:00:00+0000,5.6,13,13,1.0
Before,2007,2,Q & A: Modern Love,2007-02-08T19:31:13+0000,6.19,4,4,1.0
Before,2007,2,Maybe We Could Outsource TSA?,2007-02-21T15:01:18+0000,5.53,3,5,0.6
Before,2007,2,Escape From New York,2007-02-25T05:00:00+0000,5.81,4,4,1.0
Before,2007,2,Off Campus and Off the College Security Radar?,2007-02-11T05:00:00+0000,5.33,7,8,0.9
Before,2007,2,"Arts, Briefly ",2007-02-02T05:00:00+0000,5.89,2,2,1.0
Before,2007,2,Currents,2007-02-14T14:39:00+0000,5.32,1,1,1.0
Before,2007,2,The Director Lines Up a Shot,2007-02-05T05:00:00+0000,4.99,6,6,1.0
Before,2007,2,The Oil-Addicted Ayatollahs,2007-02-02T05:00:00+0000,4.46,3,4,0.8
Before,2007,2,Queens: Woman Killed in Fire,2007-02-09T05:00:00+0000,4.82,5,5,1.0
Before,2007,2,Iran’s Leader Disputes U.S. Charges on Militias,2007-02-13T05:00:00+0000,5.11,7,9,0.8
Before,2007,2,Accord Is Signed by Palestinians to Stop Feuding,2007-02-09T05:00:00+0000,5.0,7,8,0.9
Before,2007,2,Our Moral Guide (1 Letter),2007-02-03T05:00:00+0000,6.17,4,4,1.0
Before,2007,2,One Morning at Microsoft,2007-02-21T13:14:58+0000,5.62,4,4,1.0
Before,2007,2,"Getting a Good Sleep at 30,000 Feet, for Less ",2007-02-04T05:00:00+0000,5.63,8,8,1.0
Before,2007,2,Room to Improve,2007-02-08T05:00:00+0000,5.65,3,3,1.0
Before,2007,2,Job Corps Plans Makeover for a Changed Economy,2007-02-20T05:00:00+0000,5.25,7,8,0.9
Before,2007,2,‘What They Get You For?’,2007-02-28T16:53:14+0000,5.56,5,5,1.0
Before,2007,2,Review Set in Pennsylvania After 50-Mile Traffic Tie-Up,2007-02-17T05:00:00+0000,5.24,9,9,1.0
Before,2007,2,She’s Got Legs,2007-02-25T05:00:00+0000,5.72,4,4,1.0
Before,2007,2,"Burt Beagle, Ever-Present Sports Statistician, Dies at 73",2007-02-26T05:00:00+0000,5.08,5,8,0.6
Before,2007,2,Corrections: For the Record,2007-02-21T05:00:00+0000,5.33,3,4,0.8
Before,2007,2,"Cannabis: Contraband Here, Cottage Industry There",2007-02-23T20:16:14+0000,5.32,3,6,0.5
Before,2007,2,9/11 Blowback for Senate Leaders,2007-02-26T21:37:32+0000,5.27,3,4,0.8
Before,2007,2,"On the Hill: Toe the Line, or Else",2007-02-07T15:41:12+0000,5.17,8,8,1.0
Before,2007,2,Hanks on the Cheap,2007-02-15T14:27:04+0000,5.34,3,4,0.8
Before,2007,2,Pickup Pix,2007-02-22T14:23:00+0000,,0,2,0.0
Before,2007,2,Deep Inside the Yucatán,2007-02-23T05:00:00+0000,5.24,4,5,0.8
Before,2007,2,A Plan to End at Least One Ethnic Feud,2007-02-21T14:18:23+0000,5.11,8,9,0.9
Before,2007,2,Sometimes Moving on Has to Hurt,2007-02-14T05:00:00+0000,4.76,6,6,1.0
Before,2007,2,Wake-up Call,2007-02-26T05:10:29+0000,5.53,3,3,1.0
Before,2007,2,"Easy Comfort, With Satisfying Dishes",2007-02-04T05:00:00+0000,6.33,4,5,0.8
Before,2007,2,"Current Hedge Fund Regulations Work, Report Says",2007-02-22T22:22:19+0000,5.22,6,7,0.9
Before,2007,2,Albany: Campaign to Highlight New Minimum Wage,2007-02-02T05:00:00+0000,5.47,6,7,0.9
Before,2007,2,Council Grills City Officials on School Bus Changes,2007-02-14T05:00:00+0000,5.35,7,8,0.9
Before,2007,2,Boutique Hotels Arrive in Armenia: Will Tourists Follow?,2007-02-04T05:00:00+0000,5.97,6,8,0.8
Before,2007,2,"No Shanahan, but New York Tops Chicago",2007-02-18T05:00:00+0000,5.34,6,7,0.9
Before,2007,2,Splits Emerge Between U.S. and Europe Over Aid for Palestinians,2007-02-22T05:00:00+0000,5.34,9,11,0.8
Before,2007,2,Ex-Secretary at Coke Guilty of Trade-Secrets Theft,2007-02-05T12:27:09+0000,4.74,9,9,1.0
Before,2007,2,"I’m Not Barbaro, for Lots of Reasons",2007-02-04T05:00:00+0000,5.22,7,8,0.9
Before,2007,2,Now Not Presenting Borat,2007-02-19T15:19:47+0000,4.88,2,4,0.5
Before,2007,2,"Recipe for Success: Take Mentos, Diet Coke. Mix.",2007-02-20T05:00:00+0000,5.99,7,8,0.9
Before,2007,2,"Jules Olitski, 84, American Abstract Painter, Dies",2007-02-05T05:00:00+0000,5.18,4,6,0.7
Before,2007,2,"For Many Colonial-Era Walls, No Tumbling Is Allowed",2007-02-07T05:00:00+0000,5.22,9,9,1.0
Before,2007,2,"A Work in Progress, Knicks Receive Good Reviews",2007-02-16T05:00:00+0000,5.93,8,8,1.0
Before,2007,2,"Driver’s License Emerges as Crime-Fighting Tool, but Privacy Advocates Worry",2007-02-17T05:00:00+0000,4.62,11,12,0.9
Before,2007,2,Barclays Arena Deal Raises a Reputed Link to Slavery,2007-02-02T05:00:00+0000,5.26,7,9,0.8
Before,2007,2,Tar Heels’ Youth Movement Seeks Leader,2007-02-19T05:00:00+0000,6.12,5,6,0.8
Before,2007,2,Trading Halted in Auto Parts Maker Wooed by Icahn,2007-02-09T12:48:48+0000,5.57,6,9,0.7
Before,2007,2,Deal in Albany Overhauls Pay for Worker Aid,2007-02-28T05:00:00+0000,5.6,7,8,0.9
Before,2007,2,California Stem Cell Research Is Upheld by Appeals Court,2007-02-27T05:00:00+0000,5.29,8,9,0.9
Before,2007,2,The Operator,2007-02-04T05:00:00+0000,4.93,2,2,1.0
Before,2007,2,Vilsack on Iraq: Now’s the Time,2007-02-12T14:23:39+0000,5.19,6,7,0.9
Before,2007,2,"Floods Force 68,000 to Flee Homes in Mozambique",2007-02-14T05:00:00+0000,4.93,5,7,0.7
Before,2007,2,Chicken Thighs,2007-02-13T23:44:27+0000,5.99,2,2,1.0
Before,2007,2,Paperback Row,2007-02-04T05:00:00+0000,4.94,1,2,0.5
Before,2007,2,"Gnapa Béatrice Kombé, Choreographer, Dies at 35",2007-02-28T05:00:00+0000,3.94,3,7,0.4
Before,2007,2,Recent Openings,2007-02-15T16:13:00+0000,5.56,1,2,0.5
Before,2007,2,"Goldman Media Banker to Defect to Credit Suisse, Report Says",2007-02-26T12:35:20+0000,5.05,9,10,0.9
Before,2007,2,What They Keep for Love,2007-02-11T05:00:00+0000,5.98,5,5,1.0
Before,2007,2,Venezuela: Opposition Paper and Humorist Fined,2007-02-15T05:00:00+0000,4.83,3,6,0.5
Before,2007,2,Taliban Stepping Up Attacks in Afghanistan,2007-02-11T05:00:00+0000,4.64,5,6,0.8
Before,2007,2,"Amid Crashes and Controversy, Harvick Edges Martin at the Finish",2007-02-19T05:00:00+0000,5.12,8,10,0.8
Before,2007,2,Britain: Renowned Building Sold,2007-02-06T05:00:00+0000,5.69,3,4,0.8
Before,2007,2,Private Equity Buyout of TXU Is Enormous in Size and in Its Complexity,2007-02-27T05:00:00+0000,5.36,11,13,0.8
Before,2007,2,From Spaceflight to Attempted Murder Charge,2007-02-07T05:00:00+0000,4.4,5,6,0.8
Before,2007,2,On the Run,2007-02-04T05:00:00+0000,5.34,3,3,1.0
Before,2007,2,"In Connecticut, Quieter Planes but Still Many of Them",2007-02-11T05:00:00+0000,5.25,8,9,0.9
Before,2007,2,Iraq Rebel Cleric Reins In Militia; Motives at Issue,2007-02-25T05:00:00+0000,4.73,6,9,0.7
Before,2007,2,In a New Direction,2007-02-04T05:00:00+0000,5.78,4,4,1.0
Before,2007,2,Nibbling Your Way Through Fine Art,2007-02-11T05:00:00+0000,5.96,5,6,0.8
Before,2007,2,Local Color,2007-02-14T05:00:00+0000,6.23,2,2,1.0
Before,2007,2,"Libby Speaks on Tape, but May Not in Court",2007-02-07T05:00:00+0000,4.91,8,9,0.9
Before,2007,2,Clemens Still Undecided on Pitching in 2007,2007-02-01T17:52:00+0000,5.39,4,6,0.7
Before,2007,2,LVMH and Morgan Stanley Come to Terms,2007-02-16T12:56:32+0000,5.17,6,7,0.9
Before,2007,2,"For Better or Worse, the Knicks Embrace Their Starting Lineup",2007-02-12T05:00:00+0000,5.33,9,10,0.9
Before,2007,2,Fracture for Crawford; Crisis for Thomas,2007-02-28T05:00:00+0000,4.46,4,6,0.7
Before,2007,2,"Fantasies of Women, When They Were New",2007-02-24T05:00:00+0000,5.95,7,7,1.0
Before,2007,2,When Meals Played the Muse,2007-02-21T05:00:00+0000,5.44,3,5,0.6
Before,2007,2,‘Monkey Fishing’ Author Admits to Falsehood,2007-02-12T05:00:00+0000,5.86,4,6,0.7
Before,2007,2,"After Long Dispute, Two Apples Work It Out",2007-02-06T05:00:00+0000,4.81,7,8,0.9
Before,2007,2,Electronic Data Systems Nearly Doubles Quarterly Net Income,2007-02-08T05:00:00+0000,5.88,7,8,0.9
Before,2007,2,YouTube’s Payoff: Hundreds of Millions for the Founders,2007-02-07T14:11:00+0000,5.76,7,9,0.8
Before,2007,2,Pure-Play Investment Banks Make Hay From M&A,2007-02-26T12:01:48+0000,5.86,9,9,1.0
Before,2007,2,2008: Trading Campaigns,2007-02-28T16:13:13+0000,5.55,2,2,1.0
Before,2007,2,"For Carter, Focus Turns to Push for Playoffs",2007-02-26T05:00:00+0000,5.27,8,8,1.0
Before,2007,2,Nuclear Talks on North Korea Hit Roadblock,2007-02-12T05:00:00+0000,5.02,6,7,0.9
Before,2007,2,"With One Word, Children’s Book Sets Off Uproar",2007-02-18T05:00:00+0000,5.65,8,9,0.9
Before,2007,2,"Thanks, Mayor, but No Thanks",2007-02-05T23:17:03+0000,5.56,5,5,1.0
Before,2007,2,S.E.C. Chair Turned Activist to Take the Stage,2007-02-26T21:56:08+0000,5.11,9,10,0.9
Before,2007,2,Lottery Numbers,2007-02-03T05:00:00+0000,6.21,2,2,1.0
Before,2007,2,Commissioner Wants Fewer Off-Field Incidents,2007-02-03T05:00:00+0000,4.82,5,6,0.8
Before,2007,2,Iraqis Reach an Accord on Oil Revenues,2007-02-27T05:00:00+0000,5.53,6,7,0.9
Before,2007,2,Garden Q.&A. ,2007-02-15T05:00:00+0000,5.69,3,3,1.0
Before,2007,2,$2.5 Million Homes,2007-02-20T15:28:00+0000,7.0,2,2,1.0
Before,2007,2,The New Video Arcade in Spain Might Be the Movie Theater,2007-02-26T05:00:00+0000,5.95,10,11,0.9
Before,2007,2,"From Rell, Something Completely Different",2007-02-11T05:00:00+0000,5.47,4,5,0.8
Before,2007,2,The Primary Reason,2007-02-25T05:00:00+0000,5.47,3,3,1.0
Before,2007,2,And the Oscar Goes to,2007-02-23T07:09:00+0000,5.31,5,5,1.0
Before,2007,2,"That ‘Drought’ in Southwest May Be Normal, Report Says",2007-02-22T05:00:00+0000,5.43,8,9,0.9
Before,2007,2,A Quick Guide to Property Titles,2007-02-04T05:00:00+0000,5.63,6,6,1.0
Before,2007,2,Letters,2007-02-27T05:00:00+0000,5.9,1,1,1.0
Before,2007,2,"Satellite Radio: A Good Idea, but a Bad Investment",2007-02-23T13:08:03+0000,5.53,9,9,1.0
Before,2007,2,Five New Picks for Top Ratings in Michelin Guide,2007-02-21T05:00:00+0000,5.87,8,9,0.9
Before,2007,2,Corrections: For the Record,2007-02-27T05:00:00+0000,5.33,3,4,0.8
Before,2007,2,A Soviet Example We Don’t Want to Follow,2007-02-02T21:34:03+0000,5.33,9,9,1.0
Before,2007,2,"Unlike the Knicks’ Censors, Jackson Likes Being Frank",2007-02-14T05:00:00+0000,5.57,7,8,0.9
Before,2007,2,"In New Plans, Hope for G.M. Site",2007-02-11T05:00:00+0000,5.8,8,8,1.0
Before,2007,2,"Evidence in Inmate’s Hand, Justice in His Sights",2007-02-25T05:00:00+0000,5.74,8,9,0.9
Before,2007,2,Bassmaster Classic as Religious Experience,2007-02-23T05:00:00+0000,5.9,4,5,0.8
Before,2007,2,Jazz Listings,2007-02-02T05:00:00+0000,5.71,2,2,1.0
Before,2007,2,Assume the Worst,2007-02-02T12:57:18+0000,3.93,3,3,1.0
Before,2007,2,Borders Without Fences,2007-02-24T05:00:00+0000,4.25,2,3,0.7
Before,2007,2,"Sure, They Sound Funny. After All, They’re British.",2007-02-03T05:00:00+0000,5.91,9,9,1.0
Before,2007,2,"A New Work for Cello, Played Upon a Veteran",2007-02-15T05:00:00+0000,5.63,8,9,0.9
Before,2007,2,Should Buyout Firms Check Out Kroger?,2007-02-20T18:46:44+0000,5.28,4,6,0.7
Before,2007,2,Mountain Man of the World,2007-02-27T17:19:30+0000,5.75,5,5,1.0
Before,2007,2,"Indonesia May Sell, Not Give, Bird Flu Virus to Scientists",2007-02-07T05:00:00+0000,4.89,10,10,1.0
Before,2007,2,"Victims in a 1910 Railroad Tragedy Live, and Die, Again",2007-02-09T05:00:00+0000,4.47,9,9,1.0
Before,2007,2,The Courage of Others’ Convictions,2007-02-13T05:00:00+0000,5.65,4,5,0.8
Before,2007,2,"Transcending Pain, a Friendship Fed on Imagination",2007-02-16T05:00:00+0000,5.6,6,7,0.9
Before,2007,2,Extra Innings Deal Has F.C.C.’s Attention,2007-02-23T05:00:00+0000,5.38,9,9,1.0
Before,2007,2,"Alcatel-Lucent Posts Big Loss, Plans Further Job Cuts",2007-02-10T05:00:00+0000,5.05,7,9,0.8
Before,2007,2,Bend in Rules Helps Leipheimer Retain Lead,2007-02-20T05:00:00+0000,5.54,6,7,0.9
Before,2007,2,Not Your Grandmother’s Cruise Ship,2007-02-25T14:57:00+0000,5.8,6,6,1.0
Before,2007,2,Will the Next President Want Even More Power?,2007-02-22T15:07:40+0000,5.83,8,8,1.0
Before,2007,2,What It Takes to Stop Bullying; Prison Sentences of Sex Offenders (3 Letters),2007-02-04T05:00:00+0000,4.97,10,12,0.8
Before,2007,2,36 Hours in Mexico City,2007-02-18T05:00:00+0000,5.58,4,4,1.0
Before,2007,2,Determined Vargas Vies for Mets’ Rotation,2007-02-15T05:00:00+0000,5.67,4,6,0.7
Before,2007,2,"From the Frozen Midwest, Warm Beethoven and Sibelius",2007-02-17T05:00:00+0000,5.3,5,8,0.6
Before,2007,2,Nextel Cup Races,2007-02-25T05:00:00+0000,5.69,2,3,0.7
Before,2007,2,State Steps Up Advertising of Law to Save Newborns,2007-02-11T05:00:00+0000,5.4,8,9,0.9
Before,2007,2,Reporters Avoid Jail in Balco Case,2007-02-15T05:00:00+0000,4.12,5,6,0.8
Before,2007,2,Big Dividend for Lone Star,2007-02-02T05:00:00+0000,5.75,5,5,1.0
Before,2007,2,France: Revenue Rises at Ad Agency,2007-02-07T05:00:00+0000,5.73,6,6,1.0
Before,2007,2,NASA to Review Astronaut Screening,2007-02-07T05:00:00+0000,5.12,3,5,0.6
Before,2007,2,"From Wall Street, an Evening Tour Dedicated to the Holy",2007-02-08T05:00:00+0000,5.69,10,10,1.0
Before,2007,2,Ex-C.I.A. Official Indicted in Inquiry Into Contracts,2007-02-14T05:00:00+0000,4.96,10,10,1.0
Before,2007,2,Queens: Man Sentenced for Shooting,2007-02-09T05:00:00+0000,4.74,5,5,1.0
Before,2007,2,A Long-Delayed Ad System Has Yahoo Crossing Its Fingers,2007-02-05T05:00:00+0000,5.06,10,10,1.0
Before,2007,2,"Gian Carlo Menotti, Opera Composer, Dies at 95",2007-02-01T05:00:00+0000,4.74,4,7,0.6
Before,2007,2,Study Finds Web Antifraud Measure Ineffective,2007-02-05T05:00:00+0000,5.8,4,6,0.7
Before,2007,2,2 Killed as U.S. Helicopter Is Shot Down Near Baghdad,2007-02-03T05:00:00+0000,4.22,9,10,0.9
Before,2007,2,Don’t Fall for Hot Pink Camels,2007-02-19T05:00:00+0000,5.07,6,7,0.9
Before,2007,2,Good-for-You Foods That Taste Good,2007-02-04T05:00:00+0000,6.42,7,7,1.0
Before,2007,2,‘Dancing to “Almendra”’,2007-02-18T16:14:00+0000,6.03,2,3,0.7
Before,2007,2,"Long a Target Over Faulty Iraq Intelligence, Ex-C.I.A. Chief Prepares to Return Fire",2007-02-13T05:00:00+0000,5.11,14,16,0.9
Before,2007,2,Suit Against Ex-Citi Officers Is Dismissed,2007-02-27T05:00:00+0000,4.36,6,7,0.9
Before,2007,2,The Restaurant Moguls Retreat,2007-02-11T05:00:00+0000,5.74,3,4,0.8
Before,2007,2,Dead in Our Backyard,2007-02-25T05:00:00+0000,5.01,4,4,1.0
Before,2007,2,Pretending to Like the Little People,2007-02-02T05:00:00+0000,5.48,6,6,1.0
Before,2007,2,Specious Obama Trademark … Denied,2007-02-15T13:42:22+0000,4.24,2,4,0.5
Before,2007,2,Insurer’s Financial Weakness May Imperil Trade Center Project,2007-02-08T05:00:00+0000,5.16,7,9,0.8
Before,2007,2,Car Bombs Kill 60 at Market in Baghdad,2007-02-18T05:00:00+0000,4.49,7,7,1.0
Before,2007,2,Behind the Veil,2007-02-09T14:16:22+0000,4.81,3,3,1.0
Before,2007,2,"And No Axes To the Forehead, Either",2007-02-01T13:41:25+0000,4.75,5,7,0.7
Before,2007,2,American Faces Charges in Qaeda Case,2007-02-21T05:00:00+0000,5.48,5,6,0.8
